ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
1446,GR-74. Etapa 01. Ramales de la Victoria-La Gándara,,GR-74. Etapa 01. Ramales de la Victoria-La Gándara ,"17,27",,,GRXX0074_00E001_0,,Cantabria,Cantabria
1661,GR-74. Etapa 06. San Pedro del Romeral-San Miguel de Luena,,GR-74. Etapa 06. San Pedro del Romeral-San Miguel de Luena ,"11,44",,,GRXX0074_00E006_0,,Cantabria,Cantabria
1667,GR-74. Etapa 03. San Roque de Riomiera-Selaya,,GR-74. Etapa 03. San Roque de Riomiera-Selaya ,"11,88",,,GRXX0074_00E003_0,,Cantabria,Cantabria
1691,GR-71. Etapa 06. Cahecho-Potes,,GR-71. Etapa 06. Cahecho-Potes ,"7,64",,,GRXX0071_00E006_0,,Cantabria,Cantabria
1963,GR-71. Etapa 04. Tudanca-Pejanda,,GR-71. Etapa 04. Tudanca-Pejanda ,"13,23",,,GRXX0071_00E004_0,,Cantabria,Cantabria
1978,GR-74. Etapa 07. San Miguel de Luena San Miguel de Aguayo,,GR-74. Etapa 07. San Miguel de Luena San Miguel de Aguayo ,"19,02",,,GRXX0074_00E007_0,,Cantabria,Cantabria
1982,GR-74. Etapa 02. La Gándara-San Roque de Riomiera,,GR-74. Etapa 02. La Gándara-San Roque de Riomiera ,"16,74",,,GRXX0074_00E002_0,,Cantabria,Cantabria
2261,GR-71. Etapa 07. Potes-Bejes,,GR-71. Etapa 07. Potes-Bejes ,"14,28",,,GRXX0071_00E007_0,,Cantabria,Cantabria
2298,GR-71. Etapa 05. Pejanda-Cahecho,,GR-71. Etapa 05. Pejanda-Cahecho ,"19,88",,,GRXX0071_00E005_0,,Cantabria,Cantabria
2366,GR-71. Etapa 02. Bárcena Mayor-Saja,,GR-71. Etapa 02. Bárcena Mayor-Saja ,"10,75",,,GRXX0071_00E002_0,,Cantabria,Cantabria
2434,GR-99. Etapa 01. Fontibre-Montesclaros,,GR-99. Etapa 01. Fontibre-Montesclaros ,"26,3",,,GRXX0099_00E001_0,,Cantabria,Cantabria
2439,GR-71. Etapa 03. Saja-Tudanca,,GR-71. Etapa 03. Saja-Tudanca ,"18,27",,,GRXX0071_00E003_0,,Cantabria,Cantabria
2461,GR-71. Etapa 01. Bárcena de Pie de Concha-Bárcena Mayor,,GR-71. Etapa 01. Bárcena de Pie de Concha-Bárcena Mayor ,"17,76",,,GRXX0071_00E001_0,,Cantabria,Cantabria
2651,PR-S 017. Pico Castillo,,PR-S 017. Pico Castillo ,"3,47",,,PRXS0017_00E000_0,,Cantabria,Cantabria
2741,PR-S 040. Camino a los Pies de Ligüardi,,PR-S 040. Camino a los Pies de Ligüardi ,"10,72",,,PRXS0040_00E000_0,,Cantabria,Cantabria
2745,PR-S 053. Hayal de Aloños,,PR-S 053. Hayal de Aloños ,"8,12",,,PRXS0053_00E000_0,,Cantabria,Cantabria
2998,PR-S 056. Río de Rubionzo y Robledal de Zarrizuela,,PR-S 056. Río de Rubionzo y Robledal de Zarrizuela ,"2,28",,,PRXS0056_00E000_0,,Cantabria,Cantabria
3242,PR-S 024. Picos de Busampiro,,PR-S 024. Picos de Busampiro ,"14,65",,,PRXS0024_00E000_0,,Cantabria,Cantabria
3244,PR-S 009. Sendero de Peña Lavalle,,PR-S 009. Sendero de Peña Lavalle ,"13,95",,,PRXS0009_00E000_0,,Cantabria,Cantabria
3247,PR-S 054. Sierra de Caballar,,PR-S 054. Sierra de Caballar ,"12,4",,,PRXS0054_00E000_0,,Cantabria,Cantabria
3250,PR-S 064. Cotero Lobos,,PR-S 064. Cotero Lobos ,"11,85",,,PRXS0064_00E000_0,,Cantabria,Cantabria
4004,PR-S 012. Camino de la Piluca,,PR-S 012. Camino de la Piluca ,"14,14",,,PRXS0012_00E000_0,,Cantabria,Cantabria
4009,PR-S 026. Pozos de Valcaba,,PR-S 026. Pozos de Valcaba ,"19,33",,,PRXS0026_00E000_0,,Cantabria,Cantabria
4586,VV del Pas,,VV del Pas ,"35,4",,,VVPASx_088,Pas Greenway,Cantabria,Cantabria
4616,VV de Besaya,,VV de Besaya ,"20,14",,,VVBESA_020,Greenway Besaya,Cantabria,Cantabria
298,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 1: Panes - Alles,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 1: Panes - Alles,"17,9044949647",CN por etapas (27),,,,"Cantabria, Principado de Asturias","Asturias, Cantabria"
334,Camino Natural Vía Verde Montes de Hierro,Tramo de Atxuriaga a Gallarta,Camino Natural Vía Verde Montes de Hierro Tramo de Atxuriaga a Gallarta,"13,8235569937",CN por tramos (2),,,,"Cantabria, País Vasco/Euskadi","Bizkaia, Cantabria"
371,Camino Natural Vía Verde Montes de Hierro,Tramo de Galdames a Sopuerta,Camino Natural Vía Verde Montes de Hierro Tramo de Galdames a Sopuerta,"6,79127623154",CN por tramos (2),,,,"Cantabria, País Vasco/Euskadi","Bizkaia, Cantabria"
508,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 2: Alles - Carreña,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 2: Alles - Carreña,"15,91716338",CN por etapas (27),,,,"Cantabria, Principado de Asturias","Asturias, Cantabria"
540,Camino Natural del Santander - Mediterráneo,Tramo Túnel de La Engaña - Santelices (Las Merindades),Camino Natural del Santander - Mediterráneo Tramo Túnel de La Engaña - Santelices (Las Merindades),"6,77133973751",CN por tramos (15),,,,"Cantabria, Castilla y León","Burgos, Cantabria"
566,Camino Natural del Ebro,Etapa 4: Polientes - Orbaneja del Castillo,Camino Natural del Ebro Etapa 4: Polientes - Orbaneja del Castillo,"18,1792254675",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria"
567,Camino Natural del Ebro,Etapa 3: Villanueva de la Nía - Polientes,Camino Natural del Ebro Etapa 3: Villanueva de la Nía - Polientes,"16,526071518",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria, Palencia"
568,Camino Natural del Ebro,Etapa 2: Montes Claros - Villanueva de la Nía,Camino Natural del Ebro Etapa 2: Montes Claros - Villanueva de la Nía,"23,9372053169",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria, Palencia"
569,Camino Natural del Ebro,Etapa 1.1: Montes Claros - Villanueva de la Nía,Camino Natural del Ebro Etapa 1.1: Montes Claros - Villanueva de la Nía,"1,53643182365",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria"
584,Camino Natural del Ebro,Etapa 2.1: Aldea de Ebro - San Martín de Elines,Camino Natural del Ebro Etapa 2.1: Aldea de Ebro - San Martín de Elines,"27,2141163649",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria"
585,Camino Natural del Ebro,Etapa 5: Orbaneja del Castillo - Valdelateja - Pesquera de Ebro,Camino Natural del Ebro Etapa 5: Orbaneja del Castillo - Valdelateja - Pesquera de Ebro,"25,0239578079",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria"
614,Camino Natural del Ebro,Etapa 2.2: Alternativa por el Monte Hijedo,Camino Natural del Ebro Etapa 2.2: Alternativa por el Monte Hijedo,"9,50513751915",CN por etapas (60),,,,"Cantabria, Castilla y León","Burgos, Cantabria"
988,Canal de Camburero - Principal,,Canal de Camburero - Principal ,,,"<center><table><tr><th colspan='2' align='center'><em>Atributos</em></th></tr><tr bgcolor=""#E3E3F3""> <th>Parque Nacional</th> <td>Picos de Europa</td> </tr><tr bgcolor=""""> <th>Nombre</th> <td>Canal de Camburero</td> </tr><tr bgcolor=""#E3E3F3""> <th>Número</th> <td>RAM-PR-PNPE-19</td> </tr><tr bgcolor=""""> <th>Tipo</th> <td>Principal</td> </tr><tr bgcolor=""#E3E3F3""> <th>Sentido</th> <td>Ida</td> </tr><tr bgcolor=""""> <th>Dificultad</th> <td>Alta</td> </tr><tr bgcolor=""#E3E3F3""> <th>Duración (h)</th> <td>5.5</td> </tr><tr bgcolor=""""> <th>Longitud (km)</th> <td>9</td> </tr><tr bgcolor=""#E3E3F3""> <th>Recomendaciones</th> <td>¡ATENCIÓN! RUTA DE MONTAÑA DE ALTA DIFICULTAD. Gran desnivel. Este recorrido ha sido descatalogado como ruta de pequeño recorrido por su extrema dureza y elevado desnivel. Absténgase de hacer la ruta si no se cuenta con suficiente preparación física y equipo adecuado. Precaución especial con nieve o niebla. Imprescindible llevar calzado de montaña y provisiones de agua y alimento. Preste atención a la ubicación de Bulnes entre elevadas montañas rocosas. La progresión desde la baja hasta la alta montaña de los Picos de Europa. La colosal presencia del Naranjo de Bulnes, y de su pared noroeste, con casi 600 m de desplome vertical.</td> </tr><tr bgcolor=""""> <th>Descripción</th> <td>El comienzo de esta ruta coincide con la anterior (PR-PNPE-18, Jou de los Cabrones) si se inicia en Poncebos (altitud 250 m). Se puede por tanto acceder a Bulnes, bien tomando el tren funicular en Poncebos, bien caminando a través de la canal del Texu, a través del sendero que parte del puente de la Jaya, opción esta última que es la que se propone aquí. Hasta la construcción del funicular, la peligrosa senda que sube por la canal del Texu era el único camino de acceso para llegar a Bulnes, de forma que los vecinos se veían obligados a transitar acarreando materiales a lomo de caballerías, con el consiguiente peligro de sufrir accidentes. Remontando la senda desde Poncebos (altitud 250 m), siguiendo el recorrido descrito en el PR-PNPE-18, se alcanza el puente Colines (1 hora y 15 minutos, altitud 600 m), donde en este caso, hay que dejar atrás el puente sin cruzarlo y seguir por el camino principal en dirección al barrio de Abajo de Bulnes. Tras pasar, dejando el río a nuestra derecha la estación superior del funicular, la senda se convierte en pista ancha para alcanzar finalmente el barrio de Abajo de Bulnes o La Villa (1 hora y 30 minutos, altitud 650 m). Se deja a la derecha el edificio en ruinas de La Rectoral y la pequeña iglesia, para cruzar enseguida un pequeño puente sobre el río que da acceso a la zona empedrada del pueblo. Se deben rodear las casas que están de frente hasta una diminuta plaza que habrá que cruzar hacia la izquierda, buscando la calle que sale por detrás de las casas ascendiendo hacia la parte alta del pueblo, donde arranca un sendero a la derecha. Este sendero, estrecho y escondido a veces, recorre una zona de prados de hierba alta en dirección ascendente, hasta llegar a una zona rocosa que habrá que superar, tras la que aparece la cascada Voluga Castisierra. Es necesario  alcanzar la zona alta de la cascada, para lo que hay que rodear totalmente el montículo que hay a su izquierda por un estrecho sendero protegido por un cable que va ganando altura hasta alcanzar así su parte superior. Se llega finalmente a la riega de Balcosín (2 horas, altitud 830 m), recorrida por un claro sendero que discurre por su fondo, encajonado entre paredones rocosos. El camino va ascendiendo siempre en dirección sur por el fondo del valle hasta que se encuentra con una zona en la que hay que superar de nuevo un resalte rocoso por donde baja la riega. De nuevo un cable instalado en la roca ayuda a superar este paso para llegar así al Jou Baju, donde termina la canal de Balcosín. En este punto el camino cambia de rumbo hacia la derecha (dirección oeste) ascendiendo por una nueva canal, conocida como Camburero. Tras superar un dura subida, se llega a las cabañas en ruinas de la majada de Camburero (3 horas y 30 minutos, altitud 1.370 m), desde donde se divisa ya en toda su dimensión el Naranjo de Bulnes, imagen que se agrandará según se gane en altura en la remontada del conocido Jou Lluengu, tras cuyo paso se alcanzará la Vega de Urriellu. Para realizar tal acercamiento hay dos caminos, uno va por el fondo del Jou Lluengu, siguiendo una vereda estrecha, y el otro, más trabajoso, asciende por las pedreras cercanas a los farallones de las Traviesas. Este último tiene un paso delicado al final, pues hay que realizar una pequeña trepada, que se hace más peligrosa si se realiza en sentido descendente. Tras dos horas de penosa subida por uno de los dos caminos, finalmente se alcanza el refugio de la Vega de Urriellu (5 horas y 30 minutos, altitud 1.950 m), al pie de la espectacular pared oeste del Naranjo de Bulnes, sin duda la montaña más emblemática de los Picos de Europa. Desde el refugio se aprecia la imponente pared rocosa de más de 500 m de desplome vertical, sobre la que se abren numerosas vías de escalada. Si se observa con atención se podrá ver alguna cordada progresando lentamente por la pared. El refugio, abierto todo el año, es buen lugar para descansar tras la subida, incluso para pasar la noche y preparar el camino de regreso al día siguiente. De las opciones que antes se han indicado, lo más sencillo es regresar por uno de los senderos señalizados, bien el mismo por el que hemos subido, bien por el PR-PNPE-21 hasta Sotres, desde donde se puede tomar un taxi para regresar a Poncebos. La opción de la cruzar el macizo Central hasta el Jou de los Cabrones para descender después por el PR-18 es sin duda la más espectacular, pero también la más dura, aunque se puede plantear en otras dos etapas, pernoctando en el refugio que hay en el Jou de los Cabrones. Téngase en cuenta que este tramo de alta montaña no está señalizado con marcas de pintura, por lo que deberá seguir los jitos o montones de piedras. Se recomienda además ir acompañado de alguien que conozca bien el terreno y consultar el mapa. Los guardas del refugio seguro que nos darán buen consejo.</td> </tr></table></center>",,,"Cantabria, Castilla y León, Principado de Asturias","Asturias, Cantabria, León"
