ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
411,Camino Natural del Valle del Lozoya,Ramal a la Ermita de Ntra. Sra. de la Fuensanta (itinerario senderista),Camino Natural del Valle del Lozoya Ramal a la Ermita de Ntra. Sra. de la Fuensanta (itinerario senderista),"2,43716021305",Itinerario principal con ramales,,,,"Castilla y León, Comunidad de Madrid","Madrid, Segovia"
471,Camino Natural del Tajo,Etapa 16: Almoguera - Estremera,Camino Natural del Tajo Etapa 16: Almoguera - Estremera,"32,9729727915",CN por etapas (43),,,,"Castilla-La Mancha, Comunidad de Madrid","Cuenca, Guadalajara, Madrid"
472,Camino Natural del Tajo,Etapa 17: Estremera - Villamanrique de Tajo,Camino Natural del Tajo Etapa 17: Estremera - Villamanrique de Tajo,"19,0358553347",CN por etapas (43),,,,"Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo"
473,Camino Natural del Tajo,Etapa 18: Villamanrique de Tajo - Colmenar de Oreja,Camino Natural del Tajo Etapa 18: Villamanrique de Tajo - Colmenar de Oreja,"20,9133168154",CN por etapas (43),,,,"Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo"
474,Camino Natural del Tajo,Etapa 19: Colmenar de Oreja - Aranjuez,Camino Natural del Tajo Etapa 19: Colmenar de Oreja - Aranjuez,"36,457116416",CN por etapas (43),,,,"Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo"
490,Camino Natural de la Cañada Real Soriana Occidental,Etapa 6: Arcones - Villarejo (itinerario senderista),Camino Natural de la Cañada Real Soriana Occidental Etapa 6: Arcones - Villarejo (itinerario senderista),"21,7471366785",CN por etapas (8),,,,"Castilla y León, Castilla-La Mancha, Comunidad de Madrid","Guadalajara, Madrid, Segovia"
531,Camino Natural del Tajo,Etapa 20: Aranjuez - Villamejor,Camino Natural del Tajo Etapa 20: Aranjuez - Villamejor,"20,9933400975",CN por etapas (43),,,,"Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo"
539,Camino Natural de la Cañada Real Soriana Oriental,Madrid desde l.p. Guadalajara hasta l.p. Toledo (itinerario senderista),Camino Natural de la Cañada Real Soriana Oriental Madrid desde l.p. Guadalajara hasta l.p. Toledo (itinerario senderista),"30,0003938196",Itinerario principal,,,,"Castilla-La Mancha, Comunidad de Madrid","Cuenca, Madrid, Toledo"
1128,GR-113. Etapa 16. Almoguera-Estremera (Madrid),,GR-113. Etapa 16. Almoguera-Estremera (Madrid) ,"32,35",,,GRXX0113_00E016_0,,"Castilla-La Mancha, Comunidad de Madrid","Cuenca, Guadalajara, Madrid"
2153,GR-180. Etapa 08. Piedralaves-Sotillo de la Adrada,,GR-180. Etapa 08. Piedralaves-Sotillo de la Adrada ,"26,07",,,GRXX0180_00E008_0,,"Castilla y León, Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo, Ávila"
2356,GR-300. Etapa 07. El Hospitalillo-El Berrueco,,GR-300. Etapa 07. El Hospitalillo-El Berrueco ,"9,09",,,GRXX0300_00E007_0,,"Castilla-La Mancha, Comunidad de Madrid","Guadalajara, Madrid"
2467,GR-300. Etapa 02. Patones de Arriba-El Atazar,,GR-300. Etapa 02. Patones de Arriba-El Atazar ,"15,07",,,GRXX0300_00E002_0,,"Castilla-La Mancha, Comunidad de Madrid","Guadalajara, Madrid"
2505,GR-300. Etapa 01. El Berrueco-Patones de Arriba,,GR-300. Etapa 01. El Berrueco-Patones de Arriba ,"10,62",,,GRXX0300_00E001_0,,"Castilla-La Mancha, Comunidad de Madrid","Guadalajara, Madrid"
2976,PR-TO 030. Ruta de Berciana,,PR-TO 030. Ruta de Berciana ,"9,92",,,PRTO0030_00E000_0,,"Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo"
3246,PR-TO 014. Sendero del Lazarillo,,PR-TO 014. Sendero del Lazarillo ,"12,96",,,PRTO0014_00E000_0,,"Castilla y León, Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo, Ávila"
3312,PR-GU 004. Roblelacasa-El Cardoso de la Sierra,,PR-GU 004. Roblelacasa-El Cardoso de la Sierra ,"18,9",,,PRGU0004_00E000_0,,"Castilla-La Mancha, Comunidad de Madrid","Guadalajara, Madrid"
3314,PR-GU 002. Roblelacasa-Colmenar de la Sierra,,PR-GU 002. Roblelacasa-Colmenar de la Sierra ,"11,34",,,PRGU0002_00E000_0,,"Castilla-La Mancha, Comunidad de Madrid","Guadalajara, Madrid"
