ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
24,Camino Natural por los senderos tradicionales de El Hierro,Sendero GR-131. Tramo 4. Ramal Meridiano 0,Camino Natural por los senderos tradicionales de El Hierro Sendero GR-131. Tramo 4. Ramal Meridiano 0,"1,43139506139",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
25,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 1: Verodal - El Sabinar,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 1: Verodal - El Sabinar,"2,86268953966",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
26,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 2: El Sabinar - Ermita Virgen de los Reyes,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 2: El Sabinar - Ermita Virgen de los Reyes,"4,22197960613",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
27,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 3: Camino de los Pastores - Julán,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 3: Camino de los Pastores - Julán,"17,4093762352",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
28,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 4: Tacorón - El Pinar,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 4: Tacorón - El Pinar,"7,89307751783",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
29,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 5: El Pinar - Las Casas - Las Playas,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 5: El Pinar - Las Casas - Las Playas,"5,08215851116",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
30,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 6: Las Playas - Isora,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 6: Las Playas - Isora,"5,742793523",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
31,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 7: Isora - Tiñor - Puerto de La Estaca,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 7: Isora - Tiñor - Puerto de La Estaca,"9,4152390963",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
32,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 8: Puerto de La Estaca - Valverde - La Caleta,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 8: Puerto de La Estaca - Valverde - La Caleta,"4,8026257837",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
33,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 9: La Caleta - Tamaduste,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 9: La Caleta - Tamaduste,"4,18033987444",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
34,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 10: Tamaduste - Echedo,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 10: Tamaduste - Echedo,"4,84146785602",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
35,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 11: Echedo - Ermita Virgen de la Peña,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 11: Echedo - Ermita Virgen de la Peña,"9,09195184794",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
36,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 13: Jinama - El Golfo,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 13: Jinama - El Golfo,"4,05504043127",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
37,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 14: El Golfo - Lagartario - Camino Canal,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 14: El Golfo - Lagartario - Camino Canal,"13,763896866",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
38,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 15: Camino Canal - Sabinosa - Pozo de la Salud,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 15: Camino Canal - Sabinosa - Pozo de la Salud,"3,38009772531",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
39,Camino Natural de Fuerteventura,Etapa 1: Isla de Lobos,Camino Natural de Fuerteventura Etapa 1: Isla de Lobos,"3,52423281648",CN por etapas (22),,,,Canarias,Las Palmas
40,Camino Natural de Fuerteventura,Etapa 2: Corralejo - La Oliva,Camino Natural de Fuerteventura Etapa 2: Corralejo - La Oliva,"24,5644087626",CN por etapas (22),,,,Canarias,Las Palmas
41,Camino Natural de Fuerteventura,Etapa 3: La Oliva - Tefía,Camino Natural de Fuerteventura Etapa 3: La Oliva - Tefía,"17,3210765122",CN por etapas (22),,,,Canarias,Las Palmas
42,Camino Natural de Fuerteventura,Etapa 4: Tefía - Betancuria,Camino Natural de Fuerteventura Etapa 4: Tefía - Betancuria,"17,7010252295",CN por etapas (22),,,,Canarias,Las Palmas
43,Camino Natural de Fuerteventura,Etapa 5: Betancuria - Pájara,Camino Natural de Fuerteventura Etapa 5: Betancuria - Pájara,"16,8971757759",CN por etapas (22),,,,Canarias,Las Palmas
44,Camino Natural de Fuerteventura,Etapa 6: Pájara - La Pared,Camino Natural de Fuerteventura Etapa 6: Pájara - La Pared,"25,511040566",CN por etapas (22),,,,Canarias,Las Palmas
45,Camino Natural de Fuerteventura,Etapa 7: La Pared - Casas de Risco del Paso,Camino Natural de Fuerteventura Etapa 7: La Pared - Casas de Risco del Paso,"18,0686981267",CN por etapas (22),,,,Canarias,Las Palmas
46,Camino Natural de Fuerteventura,Etapa 8: Casas de Risco del Paso - Morro Jable,Camino Natural de Fuerteventura Etapa 8: Casas de Risco del Paso - Morro Jable,"13,687425245",CN por etapas (22),,,,Canarias,Las Palmas
47,Camino Natural de Fuerteventura,Etapa 9: Morro Jable - Punta de Jandía,Camino Natural de Fuerteventura Etapa 9: Morro Jable - Punta de Jandía,"20,3711709349",CN por etapas (22),,,,Canarias,Las Palmas
48,Camino Natural de Fuerteventura,Etapa A: PR-FV 1: Playa del Esquinzo - Barranco del Jable,Camino Natural de Fuerteventura Etapa A: PR-FV 1: Playa del Esquinzo - Barranco del Jable,"14,4239836231",CN por etapas (22),,,,Canarias,Las Palmas
49,Camino Natural de Fuerteventura,Etapa B: SL-FV 2: Calderón Hondo - Lajares,Camino Natural de Fuerteventura Etapa B: SL-FV 2: Calderón Hondo - Lajares,"2,59771745114",CN por etapas (22),,,,Canarias,Las Palmas
50,Camino Natural de Fuerteventura,Etapa C: PR-FV 9: Tindaya - Vallebrón - Tefía,Camino Natural de Fuerteventura Etapa C: PR-FV 9: Tindaya - Vallebrón - Tefía,"15,8818953232",CN por etapas (22),,,,Canarias,Las Palmas
51,Camino Natural de Fuerteventura,Etapa D: PR-FV 15.1: Tefía - Valle de Tetir - Tetir,Camino Natural de Fuerteventura Etapa D: PR-FV 15.1: Tefía - Valle de Tetir - Tetir,"7,63015907339",CN por etapas (22),,,,Canarias,Las Palmas
52,Camino Natural de Fuerteventura,Etapa E: PR-FV 15: Tefía - Casillas - Tefía,Camino Natural de Fuerteventura Etapa E: PR-FV 15: Tefía - Casillas - Tefía,"11,864429074",CN por etapas (22),,,,Canarias,Las Palmas
53,Camino Natural de Fuerteventura,Etapa F: SL-FV 29: Betancuria - Degollada Vieja - Antigua,Camino Natural de Fuerteventura Etapa F: SL-FV 29: Betancuria - Degollada Vieja - Antigua,"5,48741359286",CN por etapas (22),,,,Canarias,Las Palmas
54,Camino Natural de Fuerteventura,Etapa G: SL-FV 27: Vega del Río Palmas - Presa de las Peñitas,Camino Natural de Fuerteventura Etapa G: SL-FV 27: Vega del Río Palmas - Presa de las Peñitas,"1,76893065071",CN por etapas (22),,,,Canarias,Las Palmas
55,Camino Natural de Fuerteventura,Etapa H: SL-FV 28: Agua de Bueyes - Vega del Río Palmas,Camino Natural de Fuerteventura Etapa H: SL-FV 28: Agua de Bueyes - Vega del Río Palmas,"5,47073107064",CN por etapas (22),,,,Canarias,Las Palmas
56,Camino Natural de Fuerteventura,Etapa I: SL-FV 31: Tiscamanita - Vega del Río Palmas,Camino Natural de Fuerteventura Etapa I: SL-FV 31: Tiscamanita - Vega del Río Palmas,"7,95448285834",CN por etapas (22),,,,Canarias,Las Palmas
57,Camino Natural de Fuerteventura,Etapa J: SL-FV 53: Montaña Cardón - El Tanquito,Camino Natural de Fuerteventura Etapa J: SL-FV 53: Montaña Cardón - El Tanquito,"4,05450473132",CN por etapas (22),,,,Canarias,Las Palmas
58,Camino Natural de Fuerteventura,Etapa K: PR-FV 54: Morro Jable - Pico de la Zarza,Camino Natural de Fuerteventura Etapa K: PR-FV 54: Morro Jable - Pico de la Zarza,"7,63853656724",CN por etapas (22),,,,Canarias,Las Palmas
59,Camino Natural de Fuerteventura,Etapa L. PR-FV 55: Gran Valle - Degollada del Cofete - Cofete,Camino Natural de Fuerteventura Etapa L. PR-FV 55: Gran Valle - Degollada del Cofete - Cofete,"6,94263266626",CN por etapas (22),,,,Canarias,Las Palmas
60,Camino Natural de Fuerteventura,Etapa M: PR-FV 56: El Puertito - Caleta de La Madera - El Puertito,Camino Natural de Fuerteventura Etapa M: PR-FV 56: El Puertito - Caleta de La Madera - El Puertito,"11,0577688548",CN por etapas (22),,,,Canarias,Las Palmas
61,Camino Natural de La Palma,GR-130 Etapa 1: Santa Cruz de La Palma - San Juan de Puntallana,Camino Natural de La Palma GR-130 Etapa 1: Santa Cruz de La Palma - San Juan de Puntallana,"11,1160113147",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
62,Camino Natural de La Palma,GR-130 Etapa 3: Barlovento - Santo Domingo de Garafía,Camino Natural de La Palma GR-130 Etapa 3: Barlovento - Santo Domingo de Garafía,"29,5080319507",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
63,Camino Natural de La Palma,GR-130 Etapa 4: Santo Domingo de Garafía - Tijarafe,Camino Natural de La Palma GR-130 Etapa 4: Santo Domingo de Garafía - Tijarafe,"25,3317073356",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
64,Camino Natural de La Palma,GR-130 Etapa 4: Alternativa por Buracas,Camino Natural de La Palma GR-130 Etapa 4: Alternativa por Buracas,"1,59647355183",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
65,Camino Natural de La Palma,GR-130 Etapa 5: Tijarafe - Los Llanos de Aridane,Camino Natural de La Palma GR-130 Etapa 5: Tijarafe - Los Llanos de Aridane,"13,7239582559",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
66,Camino Natural de La Palma,GR-130 Etapa 6: Los Llanos de Aridane - Fuencaliente,Camino Natural de La Palma GR-130 Etapa 6: Los Llanos de Aridane - Fuencaliente,"22,3944849698",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
67,Camino Natural de La Palma,GR-130 Etapa 7: Los Canarios - Villa de Mazo,Camino Natural de La Palma GR-130 Etapa 7: Los Canarios - Villa de Mazo,"15,4283072841",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
68,Camino Natural de La Palma,GR-130 Etapa 8: Villa de Mazo - Santa Cruz de La Palma,Camino Natural de La Palma GR-130 Etapa 8: Villa de Mazo - Santa Cruz de La Palma,"11,717738981",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
69,Camino Natural de La Palma,GR-131 Etapa 1: Puerta de Tazacorte - Roque de los Muchachos,Camino Natural de La Palma GR-131 Etapa 1: Puerta de Tazacorte - Roque de los Muchachos,"17,5110031581",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
70,Camino Natural de La Palma,GR-131 Etapa 2: Roque de los Muchachos - Refugio de El Pilar,Camino Natural de La Palma GR-131 Etapa 2: Roque de los Muchachos - Refugio de El Pilar,"27,1508741345",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
71,Camino Natural de La Palma,GR-131 Etapa 3: Refugio de El Pilar - Faro de Fuencaliente,Camino Natural de La Palma GR-131 Etapa 3: Refugio de El Pilar - Faro de Fuencaliente,"24,3988151129",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
72,Camino Natural Cumbres de La Gomera,Etapa 2: Degollada de Peraza - Chipude,Camino Natural Cumbres de La Gomera Etapa 2: Degollada de Peraza - Chipude,"17,0112477633",CN por etapas (4),,,,Canarias,Santa Cruz de Tenerife
73,Camino Natural Costas de La Gomera (GR-132),Etapa 8: Playa de Santiago - San Sebastián de La Gomera,Camino Natural Costas de La Gomera (GR-132) Etapa 8: Playa de Santiago - San Sebastián de La Gomera,"20,6073621243",CN por etapas (9),,,,Canarias,Santa Cruz de Tenerife
74,Camino Natural de La Palma,GR-130 Etapa 2: San Juan de Puntallana - Barlovento,Camino Natural de La Palma GR-130 Etapa 2: San Juan de Puntallana - Barlovento,"21,5238142737",CN por etapas (11),,,,Canarias,Santa Cruz de Tenerife
75,Camino Natural por los senderos tradicionales de El Hierro,Sendero GR-131. Tramo 3: Valverde - Ermita Virgen de Los Reyes,Camino Natural por los senderos tradicionales de El Hierro Sendero GR-131. Tramo 3: Valverde - Ermita Virgen de Los Reyes,"28,1575541683",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
76,Camino Natural por los senderos tradicionales de El Hierro,Sendero Circular. Tramo 12: Ermita Virgen de la Peña - San Andrés - Jinama,Camino Natural por los senderos tradicionales de El Hierro Sendero Circular. Tramo 12: Ermita Virgen de la Peña - San Andrés - Jinama,"10,7789428367",CN por etapas (19),,,,Canarias,Santa Cruz de Tenerife
917,Litoral - Principal,,Litoral - Principal ,,,"<center><table><tr><th colspan='2' align='center'><em>Atributos</em></th></tr><tr bgcolor=""#E3E3F3""> <th>Parque Nacional</th> <td>Timanfaya</td> </tr><tr bgcolor=""""> <th>Nombre</th> <td>Litoral</td> </tr><tr bgcolor=""#E3E3F3""> <th>Número</th> <td>Excursión1</td> </tr><tr bgcolor=""""> <th>Tipo</th> <td>Principal</td> </tr><tr bgcolor=""#E3E3F3""> <th>Sentido</th> <td>Ida</td> </tr><tr bgcolor=""""> <th>Dificultad</th> <td>Media</td> </tr><tr bgcolor=""#E3E3F3""> <th>Duración (h)</th> <td>5</td> </tr><tr bgcolor=""""> <th>Longitud (km)</th> <td>11.9</td> </tr><tr bgcolor=""#E3E3F3""> <th>Recomendaciones</th> <td>Transcurre por áreas de gran fragilidad ecológica, rogando extremen sus actuaciones sobre el medio, al objeto de que no se produzcan daños sobre los recursos naturales. Presenta alta dificultad, por lo que es imprescindible ir bien equipados con calzado fuerte (botas), bebida y algún alimento que nos ayude a reponer fuerzas. No realice ningún tipo de actividad que ponga en peligro la conservación del medio. Regrese con la basura que haya generado durante su visita.</td> </tr><tr bgcolor=""""> <th>Descripción</th> <td>Esta ruta es la única que transita por el litoral del Parque, única porción costera dentro de un Parque Nacional en las islas Canarias. Es una ruta larga por incomodísimo sendero sobre malpaís y con una fuerte exposición solar. En muchos tramos no hay camino sino que se anda por encima del ""aa"" y del Pahoe-hoe. Es la única parte del Parque donde hay acceso libre, pudiendo hacer la ruta autoguiada. Es indispensable desistir de realizarla con fuertes oleajes o temporal costero. El acceso a la senda de esta ruta puede hacerse por el norte, desde la Playa de la Madera, o por el sur, desde la Playa del Paso. En el caso que se decida realizar la ruta autoguiada por el acceso sur, se accederá a la playa del Paso (pequeña calita muy agradable) siguiendo la línea de costa hacia el Norte desde El Golfo, sorteando en su parte final el acantilado que protege la playa. Si la ruta se hace con guías oficiales, se llegará a la playa por una  pista que parte de Juan Perdomo y transcurre por el interior del Parque Nacional. Esta pista no se podrá utilizar en el caso de que se acceda libremente. Una vez vista la playa, se retorna unos metros por la pista de tierra hasta el cartel de Parque Nacional y prohibido acampar. Enseguida (5 minutos) damos con el borde del acantilado marino que forman las coladas basálticas enfriadas al contacto con el mar y no abandonaremos la compañía del Océano Atlántico hasta el final de la ruta. Todavía sorprendidos por la importante representación de tabaibas y el vuelo de pardelas cenicientas, vamos dejando a nuestra espalda el Islote de Halcones (Monumento Natural y zona de Reserva llamado así por la abundante cría antaño de Halcón de Eleonor). Durante la primera parte abundan las bombas volcánicas y los trozos de malpaís colonizado por Olivín (cristalizada en mayor o menor grado y de muy diferentes colores, desde el más común, el verde, hasta rojos o violetas). La salinidad ambiental ha hecho que en este malpaís no crezcan líquenes. Veremos posaderos de gaviota argéntea y observaremos el vuelo acrobático de los charranes, que tras tomar altura se lanzan en picado a por sus presas favoritas y los vuelos rasantes de las pardelas que anidan y campean en la zona.  El sendero prosigue junto al borde marino y vamos sobrepasando sin pausa las zonas de El Caletón, Las Playitas, los resaltes de la Baja de los Cangrejos, Las Tres Puntas y Laja Vieja. Tras dos horas de caminata damos con los primeros tramos de pahoe-hoe, que anuncian la llegada a la Playa del Cochino. Aunque en realidad es la de Punta de los Cangrejos (ya sobrepasada) la que más se adentra en el mar, al ojo humano parece ésta playa de nombre tan curioso la punta más emergente en el mar de todo el recorrido. Estamos a mitad de camino, así que parece el sitio idóneo para descansar y reponer fuerzas y líquido. La Playa del Cochino es una zona de playa rocosa pequeña y zonas de callaos (cantos rodados) pero lo más característico es la formación de piscinas intermareales o charcos donde el agua  se va renovando con las olas constituyendo auténticos oasis de vida. Si nos asomamos a estos charcos para observar la abundante vida que alberga (lapas, anemoras, cabosos, barrigudas, pejeverdes, fulas negras, etc.) es necesario estar atento a las olas pues de vez en cuando alguna rompe con más fuerza que el resto y puede arrastrarnos a terreno peligroso. Con la debida precaución, es un asomo muy recomendable. Por otra parte es buen lugar para observar la escasa vegetación, del tipo halófilo por las condiciones de salinidad ambiental (la más abundante es la uvilla de mar). Es buen sitio para ver la gran cantidad de cangrejo rojo que existe en las rocas más húmedas. Los machos adquieren una coloración amarillenta en las pinzas muy característica. De nuevo en camino, nos adentramos en la mejor zona de pahoe-hoe y caminamos por ella durante unos 45 minutos prestando especial atención a la señalización con hitos del tramo más confuso del recorrido hasta salir de nuevo al malpaís. El litoral toma una dirección noreste para enfilar la segunda parte de la excursión. A las 3:30 horas de caminata atravesamos un camino de lava parecido a una calzada. A las 3:45 horas pasamos junto a una de las bombas volcánicas más llamativas del recorrido. Sólo pensar que esta enorme mole de lava fue expulsada hasta el mar, a 15 kilómetros del punto de emisión, nos hace estremecernos de miedo y comprender la virulencia de las fases eruptivas estrombolianas que tuvieron lugar entre 1730 y 1736 y posteriormente en el siglo XIX. Continuamos el camino hasta la zona conocida como Caletón Estrecho dejando atrás el Callao de la Mesa y flanqueando el límite del Parque hasta desembocar en la Playa de la Madera (4 h ); fin del recorrido. A nuestra derecha, se ven muy cerca el Islote de los Conejos, Montaña Bermeja (142 m) el Islote de fuera de los Betancores y los edificios de mayor tamaño: Risco Quebrado (391 m) y Caldera de Montaña Blanca (458 m). </td> </tr></table></center>",,,Canarias,Las Palmas
